ticket,order,date,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
611023834,629653250,2023-10-11,2023-10-11 14:37:10,1697035030631,0,1,0,629653097,0,0.1,1872.21,-0.28,0.0,-1.13,0.0,XAUUSD,,2091309825
610988296,629616933,2023-10-11,2023-10-11 10:42:25,1697020945043,1,1,0,629615868,0,0.1,1867.0,-0.28,0.0,13.28,0.0,XAUUSD,,2090882297
610979793,629608098,2023-10-11,2023-10-11 10:02:13,1697018533908,0,0,0,629608098,0,0.01,1864.68,-0.03,0.0,0.0,0.0,XAUUSD,,2090784844
610980536,629608849,2023-10-11,2023-10-11 10:04:01,1697018641251,1,1,0,629608098,0,0.01,1864.08,-0.03,0.0,-0.57,0.0,XAUUSD,,2090794235
610981009,629609340,2023-10-11,2023-10-11 10:05:45,1697018745735,0,1,100,629608893,3,0.05,1863.77,-0.14,0.0,0.61,0.0,XAUUSD,,2090800756
610981096,629609437,2023-10-11,2023-10-11 10:06:13,1697018773042,0,1,100,629608893,3,0.05,1863.67,-0.14,0.0,1.08,0.0,XAUUSD,,2090801657
610986978,629615651,2023-10-11,2023-10-11 10:40:38,1697020838250,0,0,0,629615651,0,0.1,1865.33,-0.28,0.0,0.0,0.0,XAUUSD,,2090863785
610987193,629615863,2023-10-11,2023-10-11 10:41:09,1697020869401,0,0,0,629615863,0,0.1,1865.55,-0.28,0.0,0.0,0.0,XAUUSD,,2090867377
610987198,629615868,2023-10-11,2023-10-11 10:41:10,1697020870904,0,0,0,629615868,0,0.1,1865.59,-0.28,0.0,0.0,0.0,XAUUSD,,2090867453
610988281,629616917,2023-10-11,2023-10-11 10:42:24,1697020944542,1,1,0,629615863,0,0.1,1867.02,-0.28,0.0,13.85,0.0,XAUUSD,,2090882046
610980577,629608893,2023-10-11,2023-10-11 10:04:12,1697018652031,1,0,0,629608893,0,0.1,1863.9,-0.28,0.0,0.0,0.0,XAUUSD,,2090794743
610988451,629617088,2023-10-11,2023-10-11 10:42:37,1697020957654,1,1,0,629615651,0,0.07,1866.9,-0.19,0.0,10.35,0.0,XAUUSD,,2090884155
610994792,629624117,2023-10-11,2023-10-11 11:00:07,1697022007084,1,1,0,629615651,0,0.01,1867.68,-0.03,0.0,2.22,0.0,XAUUSD,,2090964786
610996191,629625452,2023-10-11,2023-10-11 11:05:48,1697022348783,0,0,0,629625452,0,0.1,1868.45,-0.28,0.0,0.0,0.0,XAUUSD,,2090982126
610996585,629625848,2023-10-11,2023-10-11 11:07:03,1697022423986,1,1,0,629625452,0,0.1,1867.49,-0.28,0.0,-9.06,0.0,XAUUSD,,2090987003
611002481,629630954,2023-10-11,2023-10-11 11:42:32,1697024552529,0,0,0,629630954,0,0.1,1868.77,-0.28,0.0,0.0,0.0,XAUUSD,,2091048734
611002750,629631230,2023-10-11,2023-10-11 11:44:47,1697024687325,1,1,0,629630954,0,0.1,1869.16,-0.28,0.0,3.68,0.0,XAUUSD,,2091052033
611023682,629653097,2023-10-11,2023-10-11 14:36:35,1697034995465,1,0,0,629653097,0,0.1,1872.09,-0.28,0.0,0.0,0.0,XAUUSD,,2091306969
610989421,629618048,2023-10-11,2023-10-11 10:43:23,1697021003152,1,1,0,629615651,0,0.02,1867.65,-0.06,0.0,4.37,0.0,XAUUSD,,2090895869
610819354,629435417,2023-10-10,2023-10-10 10:13:02,1696932782105,1,1,100,629433587,3,0.01,181.96,-0.03,0.0,0.1,0.0,GBPJPY,,2088878507
610819083,629435122,2023-10-10,2023-10-10 10:11:24,1696932684664,1,1,100,629432535,3,0.02,181.979,-0.06,0.0,-0.23,0.0,GBPJPY,,2088875793
610819126,629435168,2023-10-10,2023-10-10 10:11:44,1696932704088,1,1,100,629433587,3,0.02,181.999,-0.06,0.0,0.7,0.0,GBPJPY,,2088876236
610819128,629435170,2023-10-10,2023-10-10 10:11:44,1696932704244,1,1,100,629433321,3,0.01,181.999,-0.03,0.0,0.2,0.0,GBPJPY,,2088876241
610819130,629435172,2023-10-10,2023-10-10 10:11:44,1696932704557,1,1,100,629432831,3,0.01,181.999,-0.03,0.0,0.09,0.0,GBPJPY,,2088876252
610819131,629435174,2023-10-10,2023-10-10 10:11:44,1696932704712,1,1,100,629432582,3,0.01,181.999,-0.03,0.0,0.09,0.0,GBPJPY,,2088876261
610819132,629435175,2023-10-10,2023-10-10 10:11:44,1696932704868,1,1,100,629432535,3,0.01,181.997,-0.03,0.0,0.0,0.0,GBPJPY,,2088876262
610819360,629435421,2023-10-10,2023-10-10 10:13:02,1696932782738,1,1,100,629432582,3,0.01,181.967,-0.03,0.0,-0.11,0.0,GBPJPY,,2088878523
610819357,629435418,2023-10-10,2023-10-10 10:13:02,1696932782266,1,1,100,629433321,3,0.01,181.96,-0.03,0.0,-0.05,0.0,GBPJPY,,2088878513
610819358,629435419,2023-10-10,2023-10-10 10:13:02,1696932782423,1,1,100,629433063,3,0.01,181.963,-0.03,0.0,-0.06,0.0,GBPJPY,,2088878514
610819359,629435420,2023-10-10,2023-10-10 10:13:02,1696932782579,1,1,100,629432831,3,0.01,181.965,-0.03,0.0,-0.13,0.0,GBPJPY,,2088878518
610819361,629435422,2023-10-10,2023-10-10 10:13:02,1696932782896,1,1,100,629432535,3,0.01,181.967,-0.03,0.0,-0.19,0.0,GBPJPY,,2088878526
610819378,629435440,2023-10-10,2023-10-10 10:13:11,1696932791997,1,1,100,629433587,3,0.01,181.957,-0.03,0.0,0.08,0.0,GBPJPY,,2088878695
610819388,629435453,2023-10-10,2023-10-10 10:13:20,1696932800075,1,1,100,629433587,3,0.01,181.966,-0.03,0.0,0.14,0.0,GBPJPY,,2088878802
610819080,629435119,2023-10-10,2023-10-10 10:11:24,1696932684346,1,1,100,629432831,3,0.02,181.98,-0.06,0.0,-0.06,0.0,GBPJPY,,2088875785
610819082,629435121,2023-10-10,2023-10-10 10:11:24,1696932684507,1,1,100,629432582,3,0.02,181.979,-0.06,0.0,-0.08,0.0,GBPJPY,,2088875790
610819040,629435079,2023-10-10,2023-10-10 10:11:17,1696932677923,1,1,100,629433587,3,0.1,181.996,-0.28,0.0,3.3,0.0,GBPJPY,,2088875424
610819079,629435118,2023-10-10,2023-10-10 10:11:24,1696932684189,1,1,100,629433063,3,0.02,181.98,-0.06,0.0,0.09,0.0,GBPJPY,,2088875782
610819078,629435117,2023-10-10,2023-10-10 10:11:24,1696932684030,1,1,100,629433321,3,0.02,181.982,-0.06,0.0,0.18,0.0,GBPJPY,,2088875779
610819076,629435114,2023-10-10,2023-10-10 10:11:23,1696932683872,1,1,100,629433587,3,0.05,181.982,-0.14,0.0,1.21,0.0,GBPJPY,,2088875772
610819052,629435091,2023-10-10,2023-10-10 10:11:18,1696932678713,1,1,100,629432535,3,0.05,181.998,-0.14,0.0,0.03,0.0,GBPJPY,,2088875461
610819050,629435090,2023-10-10,2023-10-10 10:11:18,1696932678552,1,1,100,629432582,3,0.05,181.999,-0.14,0.0,0.44,0.0,GBPJPY,,2088875454
610819048,629435087,2023-10-10,2023-10-10 10:11:18,1696932678392,1,1,100,629432831,3,0.05,181.996,-0.14,0.0,0.35,0.0,GBPJPY,,2088875442
610819046,629435085,2023-10-10,2023-10-10 10:11:18,1696932678237,1,1,100,629433063,3,0.05,181.995,-0.14,0.0,0.7,0.0,GBPJPY,,2088875434
610819041,629435084,2023-10-10,2023-10-10 10:11:18,1696932678080,1,1,100,629433321,3,0.05,181.995,-0.14,0.0,0.86,0.0,GBPJPY,,2088875430
610819391,629435456,2023-10-10,2023-10-10 10:13:20,1696932800392,1,1,100,629433063,3,0.01,181.969,-0.03,0.0,-0.03,0.0,GBPJPY,,2088878811
610817543,629433587,2023-10-10,2023-10-10 10:04:33,1696932273971,0,0,0,629433587,0,0.2,181.944,-0.55,0.0,0.0,0.0,GBPJPY,,2088860981
610817343,629433321,2023-10-10,2023-10-10 10:03:30,1696932210728,0,0,0,629433321,0,0.1,181.968,-0.28,0.0,0.0,0.0,GBPJPY,,2088859320
610817095,629433063,2023-10-10,2023-10-10 10:02:42,1696932162773,0,0,0,629433063,0,0.1,181.973,-0.28,0.0,0.0,0.0,GBPJPY,,2088856937
610816857,629432831,2023-10-10,2023-10-10 10:01:40,1696932100897,0,0,0,629432831,0,0.1,181.985,-0.28,0.0,0.0,0.0,GBPJPY,,2088854391
610816630,629432582,2023-10-10,2023-10-10 10:00:47,1696932047984,0,0,0,629432582,0,0.1,181.985,-0.28,0.0,0.0,0.0,GBPJPY,,2088852539
610816587,629432535,2023-10-10,2023-10-10 10:00:38,1696932038643,0,0,0,629432535,0,0.1,181.997,-0.28,0.0,0.0,0.0,GBPJPY,,2088852118
610819390,629435455,2023-10-10,2023-10-10 10:13:20,1696932800232,1,1,100,629433321,3,0.01,181.968,-0.03,0.0,0.0,0.0,GBPJPY,,2088878807
610819129,629435171,2023-10-10,2023-10-10 10:11:44,1696932704399,1,1,100,629433063,3,0.01,181.999,-0.03,0.0,0.17,0.0,GBPJPY,,2088876248
610819392,629435457,2023-10-10,2023-10-10 10:13:20,1696932800546,1,1,100,629432831,3,0.01,181.969,-0.03,0.0,-0.1,0.0,GBPJPY,,2088878814
610833879,629451089,2023-10-10,2023-10-10 11:30:14,1696937414310,0,0,0,629451089,0,0.03,1858.35,-0.08,0.0,0.0,0.0,XAUUSD,,2089071801
610829628,629446692,2023-10-10,2023-10-10 11:13:30,1696936410141,1,1,0,629445960,0,0.2,1858.08,-0.55,0.0,34.96,0.0,XAUUSD,,2089015885
610830265,629447336,2023-10-10,2023-10-10 11:14:42,1696936482763,1,1,0,629443059,0,0.03,1856.74,-0.08,0.0,-2.04,0.0,XAUUSD,,2089025488
610830279,629447352,2023-10-10,2023-10-10 11:14:48,1696936488142,1,1,0,629444059,0,0.03,1856.76,-0.08,0.0,-1.8399999999999999,0.0,XAUUSD,,2089025829
610830283,629447356,2023-10-10,2023-10-10 11:14:49,1696936489053,1,1,0,629445098,0,0.03,1856.76,-0.08,0.0,-1.19,0.0,XAUUSD,,2089025876
610830508,629447580,2023-10-10,2023-10-10 11:15:20,1696936520778,0,0,0,629447580,0,0.03,1857.29,-0.08,0.0,0.0,0.0,XAUUSD,,2089028708
610831033,629448145,2023-10-10,2023-10-10 11:17:36,1696936656719,1,1,0,629447580,0,0.03,1856.58,-0.08,0.0,-2.01,0.0,XAUUSD,,2089034553
610837150,629454048,2023-10-10,2023-10-10 11:43:07,1696938187426,0,0,0,629454048,0,0.03,1857.95,-0.08,0.0,0.0,0.0,XAUUSD,,2089110284
610828132,629445098,2023-10-10,2023-10-10 11:07:25,1696936045414,0,0,0,629445098,0,0.03,1857.18,-0.08,0.0,0.0,0.0,XAUUSD,,2088995741
610840491,629457464,2023-10-10,2023-10-10 11:58:49,1696939129564,1,1,0,629451089,0,0.03,1858.46,-0.08,0.0,0.31,0.0,XAUUSD,,2089159405
610870211,629488876,2023-10-10,2023-10-10 15:38:06,1696952286175,0,0,0,629488876,0,0.01,1853.6,-0.03,0.0,0.0,0.0,XAUUSD,,2089557181
610875531,629494344,2023-10-10,2023-10-10 16:01:39,1696953699252,1,1,0,629488876,4,0.01,1853.8,-0.03,0.0,0.19,0.0,XAUUSD,[sl 1853.87],2089617782
610912915,629532619,2023-10-10,2023-10-10 18:34:16,1696962856612,0,0,0,629532619,1,0.01,1860.05,-0.03,0.0,0.0,0.0,XAUUSD,,2090013037
610913387,629533092,2023-10-10,2023-10-10 18:36:11,1696962971190,1,1,0,629532619,1,0.01,1860.13,-0.03,0.0,0.08,0.0,XAUUSD,,2090017902
610819393,629435458,2023-10-10,2023-10-10 10:13:20,1696932800705,1,1,100,629432582,3,0.01,181.969,-0.03,0.0,-0.1,0.0,GBPJPY,,2088878817
610828867,629445960,2023-10-10,2023-10-10 11:12:38,1696936358941,0,0,0,629445960,0,0.2,1856.23,-0.55,0.0,0.0,0.0,XAUUSD,,2089005731
610840490,629457463,2023-10-10,2023-10-10 11:58:48,1696939128835,1,1,0,629454048,0,0.03,1858.45,-0.08,0.0,1.41,0.0,XAUUSD,,2089159395
610827120,629444059,2023-10-10,2023-10-10 11:01:10,1696935670171,0,0,0,629444059,0,0.03,1857.41,-0.08,0.0,0.0,0.0,XAUUSD,,2088981833
610822541,629438741,2023-10-10,2023-10-10 10:29:35,1696933775845,0,0,0,629438741,0,0.1,1856.97,-0.28,0.0,0.0,0.0,XAUUSD,,2088917769
610819394,629435459,2023-10-10,2023-10-10 10:13:20,1696932800908,1,1,100,629432535,3,0.01,181.969,-0.03,0.0,-0.18,0.0,GBPJPY,,2088878822
610826677,629443059,2023-10-10,2023-10-10 10:59:18,1696935558784,0,0,0,629443059,0,0.03,1857.46,-0.08,0.0,0.0,0.0,XAUUSD,,2088974944
610821111,629437238,2023-10-10,2023-10-10 10:20:03,1696933203806,0,0,0,629437238,0,0.1,1856.57,-0.28,0.0,0.0,0.0,XAUUSD,,2088899569
610821765,629437938,2023-10-10,2023-10-10 10:24:32,1696933472453,1,1,100,629437238,3,0.02,1857.11,-0.06,0.0,1.02,0.0,XAUUSD,,2088907174
610821947,629438125,2023-10-10,2023-10-10 10:25:58,1696933558293,1,1,100,629437238,3,0.02,1856.7,-0.06,0.0,0.25,0.0,XAUUSD,,2088909087
610822073,629438252,2023-10-10,2023-10-10 10:26:36,1696933596851,1,1,0,629437238,0,0.02,1856.44,-0.06,0.0,-0.25,0.0,XAUUSD,,2088911957
610821938,629438118,2023-10-10,2023-10-10 10:25:54,1696933554811,1,1,100,629437238,3,0.04,1856.81,-0.11,0.0,0.91,0.0,XAUUSD,,2088909005
610822695,629438905,2023-10-10,2023-10-10 10:30:15,1696933815863,0,0,0,629438905,0,0.1,1856.89,-0.28,0.0,0.0,0.0,XAUUSD,,2088919851
610824536,629440794,2023-10-10,2023-10-10 10:44:30,1696934670279,1,1,0,629438970,0,0.05,1857.7,-0.14,0.0,5.39,0.0,XAUUSD,,2088946871
610822754,629438970,2023-10-10,2023-10-10 10:30:47,1696933847224,0,0,0,629438970,0,0.1,1856.56,-0.28,0.0,0.0,0.0,XAUUSD,,2088920542
610824437,629440693,2023-10-10,2023-10-10 10:43:34,1696934614071,1,1,0,629438905,0,0.1,1857.9,-0.28,0.0,9.56,0.0,XAUUSD,,2088945417
610824441,629440697,2023-10-10,2023-10-10 10:43:35,1696934615331,1,1,0,629438741,0,0.1,1857.87,-0.28,0.0,8.52,0.0,XAUUSD,,2088945464
610825095,629441377,2023-10-10,2023-10-10 10:49:55,1696934995381,1,1,0,629438970,4,0.05,1856.59,-0.14,0.0,0.14,0.0,XAUUSD,[sl 1856.59],2088954454
610694994,629302323,2023-10-09,2023-10-09 15:00:21,1696863621303,0,1,0,629300948,0,0.2,181.491,-0.55,0.0,0.76,0.0,GBPJPY,,2087414016
610694990,629302320,2023-10-09,2023-10-09 15:00:20,1696863620784,0,1,0,629301013,0,0.3,181.493,-0.83,0.0,2.67,0.0,GBPJPY,,2087414009
610693734,629301013,2023-10-09,2023-10-09 14:45:59,1696862759630,1,0,0,629301013,0,0.3,181.507,-0.83,0.0,0.0,0.0,GBPJPY,,2087399067
610693670,629300948,2023-10-09,2023-10-09 14:45:28,1696862728117,1,0,0,629300948,0,0.2,181.497,-0.55,0.0,0.0,0.0,GBPJPY,,2087398407
610691630,629298857,2023-10-09,2023-10-09 14:21:54,1696861314882,0,1,0,629298609,0,0.1,181.551,-0.28,0.0,-3.37,0.0,GBPJPY,,2087373752
610691634,629298861,2023-10-09,2023-10-09 14:21:55,1696861315863,0,1,0,629298601,0,0.1,181.549,-0.28,0.0,-3.12,0.0,GBPJPY,,2087373797
610691390,629298617,2023-10-09,2023-10-09 14:18:29,1696861109159,1,0,0,629298617,0,0.1,181.492,-0.28,0.0,0.0,0.0,GBPJPY,,2087370714
610691627,629298854,2023-10-09,2023-10-09 14:21:53,1696861313654,0,1,0,629298617,0,0.1,181.551,-0.28,0.0,-3.76,0.0,GBPJPY,,2087373716
610691381,629298609,2023-10-09,2023-10-09 14:18:23,1696861103612,1,0,0,629298609,0,0.1,181.498,-0.28,0.0,0.0,0.0,GBPJPY,,2087370649
610696835,629304164,2023-10-09,2023-10-09 15:09:53,1696864193503,1,1,0,629303918,0,0.05,1849.04,-0.14,0.0,0.28,0.0,XAUUSD,,2087434271
610696586,629303918,2023-10-09,2023-10-09 15:07:56,1696864076291,0,0,0,629303918,0,0.05,1848.98,-0.14,0.0,0.0,0.0,XAUUSD,,2087431066
610697892,629305238,2023-10-09,2023-10-09 15:18:07,1696864687019,0,1,100,629304493,3,0.08,181.48,-0.22,0.0,2.24,0.0,GBPJPY,,2087444196
610697158,629304493,2023-10-09,2023-10-09 15:12:11,1696864331982,1,0,0,629304493,0,0.3,181.524,-0.83,0.0,0.0,0.0,GBPJPY,,2087437284
610697541,629304870,2023-10-09,2023-10-09 15:15:17,1696864517298,1,0,0,629304870,0,0.3,181.517,-0.83,0.0,0.0,0.0,GBPJPY,,2087440711
610697888,629305235,2023-10-09,2023-10-09 15:18:06,1696864686222,0,1,100,629304870,3,0.14,181.479,-0.39,0.0,3.39,0.0,GBPJPY,,2087444180
610697889,629305236,2023-10-09,2023-10-09 15:18:06,1696864686376,0,1,100,629304493,3,0.14,181.479,-0.39,0.0,4.01,0.0,GBPJPY,,2087444181
610697891,629305237,2023-10-09,2023-10-09 15:18:06,1696864686867,0,1,100,629304870,3,0.08,181.478,-0.22,0.0,1.99,0.0,GBPJPY,,2087444191
610697893,629305239,2023-10-09,2023-10-09 15:18:07,1696864687797,0,1,100,629304870,3,0.04,181.48,-0.11,0.0,0.94,0.0,GBPJPY,,2087444207
610697894,629305241,2023-10-09,2023-10-09 15:18:07,1696864687951,0,1,100,629304493,3,0.04,181.48,-0.11,0.0,1.12,0.0,GBPJPY,,2087444224
610697898,629305245,2023-10-09,2023-10-09 15:18:08,1696864688413,0,1,100,629304870,3,0.02,181.478,-0.06,0.0,0.5,0.0,GBPJPY,,2087444236
610690965,629298172,2023-10-09,2023-10-09 14:13:18,1696860798476,0,1,0,629295599,0,0.1,181.537,-0.28,0.0,-1.9100000000000001,0.0,GBPJPY,,2087365150
610697900,629305247,2023-10-09,2023-10-09 15:18:08,1696864688571,0,1,100,629304493,3,0.02,181.477,-0.06,0.0,0.6,0.0,GBPJPY,,2087444240
610691373,629298601,2023-10-09,2023-10-09 14:18:19,1696861099778,1,0,0,629298601,0,0.1,181.5,-0.28,0.0,0.0,0.0,GBPJPY,,2087370567
610685742,629292829,2023-10-09,2023-10-09 13:17:56,1696857476704,1,1,0,629291282,0,0.05,181.634,-0.14,0.0,-3.98,0.0,GBPJPY,,2087304483
610690960,629298167,2023-10-09,2023-10-09 14:13:16,1696860796642,0,1,0,629295706,0,0.1,181.537,-0.28,0.0,-3.25,0.0,GBPJPY,,2087365133
610686968,629294073,2023-10-09,2023-10-09 13:30:06,1696858206213,1,0,0,629294073,0,0.05,181.502,-0.14,0.0,0.0,0.0,GBPJPY,,2087320311
610698005,629305355,2023-10-09,2023-10-09 15:18:45,1696864725320,0,1,0,629304493,0,0.02,181.493,-0.06,0.0,0.39,0.0,GBPJPY,,2087445808
610654017,629259457,2023-10-09,2023-10-09 09:15:16,1696842916157,0,0,0,629259457,0,0.05,1853.05,-0.14,0.0,0.0,0.0,XAUUSD,,2086923119
610654684,629260103,2023-10-09,2023-10-09 09:20:01,1696843201788,1,1,0,629259457,0,0.05,1854.03,-0.14,0.0,4.64,0.0,XAUUSD,,2086931019
610660065,629265782,2023-10-09,2023-10-09 10:00:06,1696845606719,1,0,0,629265782,0,0.05,181.763,-0.14,0.0,0.0,0.0,GBPJPY,,2087006104
610661983,629267801,2023-10-09,2023-10-09 10:08:38,1696846118475,0,1,0,629265782,0,0.05,181.654,-0.14,0.0,3.4699999999999998,0.0,GBPJPY,,2087029213
610684305,629291359,2023-10-09,2023-10-09 13:01:17,1696856477418,0,0,0,629291359,0,0.05,181.741,-0.14,0.0,0.0,0.0,GBPJPY,,2087286326
610684443,629291499,2023-10-09,2023-10-09 13:03:04,1696856584230,1,0,0,629291499,0,0.05,1.05319,-0.14,0.0,0.0,0.0,EURUSD,,2087288162
610685791,629292874,2023-10-09,2023-10-09 13:18:07,1696857487420,1,1,0,629291359,0,0.05,181.617,-0.14,0.0,-3.95,0.0,GBPJPY,,2087305056
610685864,629292943,2023-10-09,2023-10-09 13:18:42,1696857522062,0,1,0,629291499,0,0.05,1.05264,-0.14,0.0,2.61,0.0,EURUSD,,2087306105
610687063,629294174,2023-10-09,2023-10-09 13:31:16,1696858276627,1,0,0,629294174,0,0.05,181.49,-0.14,0.0,0.0,0.0,GBPJPY,,2087321771
610690956,629298162,2023-10-09,2023-10-09 14:13:12,1696860792584,0,1,0,629296901,0,0.1,181.539,-0.28,0.0,-1.21,0.0,GBPJPY,,2087365094
610687141,629294254,2023-10-09,2023-10-09 13:32:10,1696858330160,1,0,0,629294254,0,0.05,181.515,-0.14,0.0,0.0,0.0,GBPJPY,,2087322545
610687371,629294495,2023-10-09,2023-10-09 13:35:10,1696858510717,1,0,0,629294495,0,0.1,181.542,-0.28,0.0,0.0,0.0,GBPJPY,,2087325348
610687616,629294742,2023-10-09,2023-10-09 13:38:06,1696858686786,0,1,0,629294495,0,0.1,181.613,-0.28,0.0,-4.52,0.0,GBPJPY,,2087328172
610687622,629294748,2023-10-09,2023-10-09 13:38:08,1696858688348,0,1,0,629294254,0,0.05,181.613,-0.14,0.0,-3.12,0.0,GBPJPY,,2087328194
610687625,629294751,2023-10-09,2023-10-09 13:38:09,1696858689826,0,1,0,629294174,0,0.05,181.612,-0.14,0.0,-3.88,0.0,GBPJPY,,2087328220
610687632,629294759,2023-10-09,2023-10-09 13:38:15,1696858695516,0,1,0,629294073,0,0.05,181.604,-0.14,0.0,-3.25,0.0,GBPJPY,,2087328301
610688476,629295599,2023-10-09,2023-10-09 13:45:42,1696859142799,1,0,0,629295599,0,0.1,181.507,-0.28,0.0,0.0,0.0,GBPJPY,,2087334475
610688578,629295706,2023-10-09,2023-10-09 13:48:00,1696859280270,1,0,0,629295706,0,0.1,181.486,-0.28,0.0,0.0,0.0,GBPJPY,,2087335681
610689697,629296901,2023-10-09,2023-10-09 14:01:03,1696860063931,1,0,0,629296901,0,0.1,181.52,-0.28,0.0,0.0,0.0,GBPJPY,,2087350683
610698003,629305353,2023-10-09,2023-10-09 15:18:44,1696864724854,0,1,0,629304870,0,0.02,181.494,-0.06,0.0,0.29,0.0,GBPJPY,,2087445788
610684231,629291282,2023-10-09,2023-10-09 13:00:03,1696856403156,0,0,0,629291282,0,0.05,181.759,-0.14,0.0,0.0,0.0,GBPJPY,,2087284969
610702060,629309470,2023-10-09,2023-10-09 15:41:56,1696866116972,1,0,0,629309470,0,0.05,1845.86,-0.14,0.0,0.0,0.0,XAUUSD,,2087491829
610730462,629338697,2023-10-09,2023-10-09 17:23:44,1696872224816,0,0,0,629338697,0,0.3,1849.71,-0.83,0.0,0.0,0.0,XAUUSD,,2087800451
610718612,629326454,2023-10-09,2023-10-09 16:42:21,1696869741651,1,1,100,629326037,3,0.08,1846.14,-0.22,0.0,7.73,0.0,XAUUSD,,2087676227
610718614,629326455,2023-10-09,2023-10-09 16:42:21,1696869741799,1,1,100,629323714,3,0.04,1846.14,-0.11,0.0,3.11,0.0,XAUUSD,,2087676240
610718615,629326458,2023-10-09,2023-10-09 16:42:21,1696869741951,1,1,100,629323599,3,0.04,1846.14,-0.11,0.0,0.99,0.0,XAUUSD,,2087676258
610718737,629326580,2023-10-09,2023-10-09 16:42:30,1696869750471,1,1,0,629323599,0,0.04,1846.17,-0.11,0.0,1.1,0.0,XAUUSD,,2087677716
610718925,629326766,2023-10-09,2023-10-09 16:42:49,1696869769981,1,1,100,629326037,3,0.04,1846.56,-0.11,0.0,5.46,0.0,XAUUSD,,2087679919
610718927,629326768,2023-10-09,2023-10-09 16:42:50,1696869770133,1,1,100,629323714,3,0.02,1846.56,-0.06,0.0,2.35,0.0,XAUUSD,,2087679930
610719559,629327419,2023-10-09,2023-10-09 16:44:28,1696869868413,1,1,100,629326037,3,0.02,1847.36,-0.06,0.0,4.25,0.0,XAUUSD,,2087686965
610719563,629327423,2023-10-09,2023-10-09 16:44:28,1696869868563,1,1,100,629323714,3,0.01,1847.29,-0.03,0.0,1.87,0.0,XAUUSD,,2087686973
610723148,629331241,2023-10-09,2023-10-09 16:58:12,1696870692936,1,1,0,629326037,4,0.02,1845.12,-0.06,0.0,0.0,0.0,XAUUSD,[sl 1845.12],2087723117
610731028,629339279,2023-10-09,2023-10-09 17:24:58,1696872298010,1,1,0,629338697,0,0.3,1850.32,-0.83,0.0,17.34,0.0,XAUUSD,,2087805929
610718604,629326446,2023-10-09,2023-10-09 16:42:20,1696869740962,1,1,100,629323714,3,0.08,1846.12,-0.22,0.0,6.07,0.0,XAUUSD,,2087676108
610733885,629342175,2023-10-09,2023-10-09 17:34:58,1696872898102,1,0,0,629342175,0,0.3,181.406,-0.83,0.0,0.0,0.0,GBPJPY,,2087836238
610734060,629342361,2023-10-09,2023-10-09 17:35:26,1696872926181,0,1,0,629342175,0,0.3,181.404,-0.83,0.0,0.38,0.0,GBPJPY,,2087837984
610735668,629343988,2023-10-09,2023-10-09 17:41:34,1696873294783,1,0,0,629343988,0,0.3,181.287,-0.83,0.0,0.0,0.0,GBPJPY,,2087855694
610735964,629344340,2023-10-09,2023-10-09 17:43:01,1696873381766,1,0,0,629344340,0,0.3,181.338,-0.83,0.0,0.0,0.0,GBPJPY,,2087859228
610703961,629311412,2023-10-09,2023-10-09 15:48:35,1696866515203,0,1,0,629309470,0,0.05,1846.54,-0.14,0.0,-3.23,0.0,XAUUSD,,2087513791
610736611,629344967,2023-10-09,2023-10-09 17:45:13,1696873513714,1,0,0,629344967,0,0.5,181.413,-1.38,0.0,0.0,0.0,GBPJPY,,2087864260
610737585,629345957,2023-10-09,2023-10-09 17:50:01,1696873801912,0,1,100,629344967,3,0.5,181.366,-1.38,0.0,15.0,0.0,GBPJPY,,2087875369
610737588,629345960,2023-10-09,2023-10-09 17:50:02,1696873802068,0,1,100,629344340,3,0.3,181.366,-0.83,0.0,-5.36,0.0,GBPJPY,,2087875381
610737589,629345961,2023-10-09,2023-10-09 17:50:02,1696873802221,0,1,100,629343988,3,0.3,181.365,-0.83,0.0,-14.94,0.0,GBPJPY,,2087875385
610718608,629326449,2023-10-09,2023-10-09 16:42:21,1696869741115,1,1,100,629323599,3,0.08,1846.14,-0.22,0.0,1.97,0.0,XAUUSD,,2087676134
610720442,629328326,2023-10-09,2023-10-09 16:46:25,1696869985362,1,1,0,629323714,0,0.01,1845.82,-0.03,0.0,0.47,0.0,XAUUSD,,2087696306
610718603,629326444,2023-10-09,2023-10-09 16:42:20,1696869740811,1,1,100,629326037,3,0.14,1846.13,-0.39,0.0,13.4,0.0,XAUUSD,,2087676087
610712618,629320340,2023-10-09,2023-10-09 16:22:36,1696868556381,0,1,100,629319934,3,0.3,1844.55,-0.83,0.0,35.0,0.0,XAUUSD,,2087620878
610718209,629326037,2023-10-09,2023-10-09 16:41:14,1696869674849,0,0,0,629326037,0,0.3,1845.12,-0.83,0.0,0.0,0.0,XAUUSD,,2087672999
610708736,629316297,2023-10-09,2023-10-09 16:05:01,1696867501710,1,1,0,629316073,0,0.3,181.761,-0.83,0.0,-0.57,0.0,GBPJPY,,2087573232
610710721,629318407,2023-10-09,2023-10-09 16:15:44,1696868144227,0,0,0,629318407,0,0.3,181.788,-0.83,0.0,0.0,0.0,GBPJPY,,2087598224
610711184,629318862,2023-10-09,2023-10-09 16:17:00,1696868220528,1,0,0,629318862,0,0.05,1844.64,-0.14,0.0,0.0,0.0,XAUUSD,,2087603457
